0.000000, i_d, i_q, i_d_ref, i_q_ref
0.050730, 16, 4, 0, 0
0.050928, 0, 0, 0, 0
0.051130, 40, -20, 0, 0
0.051330, 0, 0, 0, 0
0.051530, -1, 26, 0, 0
0.051730, -5, -10, 0, 0
0.051930, 0, 0, 0, 0
0.052330, -10, 107, 0, 0
0.052530, 0, -13, 0, 0
0.052728, -5, -10, 0, 0
0.052930, 0, 0, 0, 0
0.053130, -6, 29, 0, 0
0.053330, 17, -8, 0, 0
0.053530, -5, -10, 0, 0
0.053730, -7, 29, 0, 0
0.053930, 0, -13, 0, 0
0.054130, 0, 13, 0, 0
0.054330, -1, 26, 0, 0
0.054530, 5, 10, 0, 0
0.054730, 141, -90, 0, 0
0.054928, -98, 51, 0, 0
0.055130, -5, 2, 0, 0
0.055330, 5, 10, 0, 0
0.055530, -7, 29, 0, 0
0.055728, 5, -3, 0, 0
0.055928, -6, 22, 0, 0
0.056130, 0, -26, 0, 0
0.056330, 132, -55, 0, 0
0.056530, 4, 23, 0, 0
0.056730, 40, -20, 0, 0
0.056930, -6, 29, 0, 0
0.057130, -12, 18, 0, 0
0.057328, 18, -21, 0, 0
0.057530, -17, 9, 0, 0
0.057728, 0, 13, 0, 0
0.057930, 39, -8, 0, 0
0.058130, -12, 32, 0, 0
0.058330, 4, 23, 0, 0
0.058530, 0, 0, 0, 0
0.058730, -49, 102, 0, 0
0.058930, -5, -10, 0, 0
0.059128, -5, 3, 0, 0
0.059330, -7, 29, 0, 0
0.059528, -6, 29, 0, 0
0.059730, -7, 29, 0, 0
0.059928, -1, 26, 0, 0
0.060130, -5, 2, 0, 0
0.060328, -1, 26, 0, 0
0.060530, 4, 23, 0, 0
0.060728, -6, 16, 0, 0
0.060928, 0, -13, 0, 0
0.061130, -13, 44, 0, 0
0.061330, -43, 85, 0, 0
0.061530, -5, 3, 0, 0
0.061730, 5, -2, 0, 0
0.061930, 12, -18, 0, 0
0.062128, 0, -13, 0, 0
0.062330, -6, 16, 0, 0
0.062528, 0, 0, 0, 0
0.062730, 0, 13, 0, 0
0.062928, 39, 5, 0, 0
0.063130, 0, 0, 0, 0
0.063330, -6, 16, 0, 0
0.063528, 0, 13, 0, 0
0.063730, 33, 1, 0, 0
0.063928, -5, 3, 0, 0
0.064130, -53, 53, 0, 0
0.064330, -5, 2, 0, 0
0.064530, -1, 26, 0, 0
0.064728, 6, -16, 0, 0
0.064928, 5, -3, 0, 0
0.065130, 5, 10, 0, 0
0.065330, -5, 2, 0, 0
0.065530, 38, 31, 0, 0
0.065730, -17, 8, 0, 0
0.065928, 0, -13, 0, 0
0.066128, -1, 26, 0, 0
0.066328, 6, -16, 0, 0
0.066528, 0, 13, 0, 0
0.066730, -6, 16, 0, 0
0.066930, -6, 15, 0, 0
0.067130, -6, 16, 0, 0
0.067330, 0, 0, 0, 0
0.067530, -5, 2, 0, 0
0.067730, 21, 14, 0, 0
0.067930, 7, -29, 0, 0
0.068130, 0, 13, 0, 0
0.068328, 0, -13, 0, 0
0.068528, 0, 0, 0, 0
0.068730, -29, 27, 0, 0
0.068928, -6, 16, 0, 0
0.069128, 5, -3, 0, 0
0.069328, 0, 13, 0, 0
0.069530, -5, -10, 0, 0
0.069728, -17, 22, 0, 0
0.069930, 4, 16, 0, 0
0.070128, 39, -8, 0, 0
0.070328, 0, 0, 0, 0
0.070528, 2, 62, 0, 0
0.070730, -7, 29, 0, 0
0.070928, -1, 26, 0, 0
0.071130, -6, 15, 0, 0
0.071328, -7, 29, 0, 0
0.071530, -1, 26, 0, 0
0.071730, 52, -26, 0, 0
0.071928, -5, 3, 0, 0
0.072128, 40, -21, 0, 0
0.072330, 5, 10, 0, 0
0.072528, -1, 26, 0, 0
0.072728, 0, 0, 0, 0
0.072930, 40, -20, 0, 0
0.073128, 0, 0, 0, 0
0.073330, -5, 3, 0, 0
0.073530, -7, 29, 0, 0
0.073730, 0, 0, 0, 0
0.073928, -5, -10, 0, 0
0.074128, 0, -13, 0, 0
0.074330, 0, 13, 0, 0
0.074528, 0, 0, 0, 0
0.074728, -6, 29, 0, 0
0.074930, 0, 0, 0, 0
0.075128, -5, -10, 0, 0
0.075330, 0, 13, 0, 0
0.075530, 12, -19, 0, 0
0.075730, -93, 60, 0, 0
0.075930, -6, 29, 0, 0
0.076130, 0, 0, 0, 0
0.076328, -6, 16, 0, 0
0.076528, 11, -6, 0, 0
0.076730, -5, -10, 0, 0
0.076930, 17, -8, 0, 0
0.077130, -51, 14, 0, 0
0.077328, 0, 0, 0, 0
0.077530, 10, 7, 0, 0
0.077728, -5, 3, 0, 0
0.077930, -5, 2, 0, 0
0.078130, -5, -10, 0, 0
0.078328, 39, 4, 0, 0
0.078528, -1, 26, 0, 0
0.078730, -6, 16, 0, 0
0.078928, -35, 30, 0, 0
0.079130, 0, 0, 0, 0
0.079328, -13, 45, 0, 0
0.079528, 39, -8, 0, 0
0.079730, -13, 45, 0, 0
0.079928, -6, 16, 0, 0
0.080128, 0, 13, 0, 0
0.080328, -6, 16, 0, 0
0.080530, 0, 0, 0, 0
0.080728, -7, 29, 0, 0
0.080930, -5, -10, 0, 0
0.081130, -5, 2, 0, 0
0.081328, -5, 3, 0, 0
0.081528, -6, 15, 0, 0
0.081730, 0, -13, 0, 0
0.081928, -5, 3, 0, 0
0.082130, -6, 29, 0, 0
0.082330, 0, -13, 0, 0
0.082530, -6, 15, 0, 0
0.082730, -5, 2, 0, 0
0.082930, -5, 2, 0, 0
0.083128, -1, 26, 0, 0
0.083328, 0, 0, 0, 0
0.083530, 0, 13, 0, 0
0.083730, -13, 31, 0, 0
0.083928, 5, -2, 0, 0
0.084130, 10, 20, 0, 0
0.084330, 0, 0, 0, 0
0.084530, -1, 26, 0, 0
0.084728, 5, 10, 0, 0
0.084930, 0, 13, 0, 0
0.085130, -6, 15, 0, 0
0.085330, -4, -23, 0, 0
0.085528, -6, 15, 0, 0
0.085730, 39, 5, 0, 0
0.085928, 5, 10, 0, 0
0.086130, 4, 23, 0, 0
0.086328, 0, 0, 0, 0
0.086528, 10, 20, 0, 0
0.086728, -65, 58, 0, 0
0.086930, 10, 20, 0, 0
0.087128, -7, 29, 0, 0
0.087330, -61, -6, 0, 0
0.087530, 0, -13, 0, 0
0.087728, 0, 0, 0, 0
0.087928, 0, 13, 0, 0
0.088130, -5, 2, 0, 0
0.088328, 64, -32, 0, 0
0.088530, 5, -2, 0, 0
0.088728, 10, 7, 0, 0
0.088930, -6, 15, 0, 0
0.089130, -5, -10, 0, 0
0.089330, -5, 2, 0, 0
0.089530, -140, 84, 0, 0
0.089728, -5, 2, 0, 0
0.089930, 0, 13, 0, 0
0.090130, -6, 16, 0, 0
0.090330, 0, 0, 0, 0
0.090530, 10, 20, 0, 0
0.090728, 46, -17, 0, 0
0.090930, -5, 3, 0, 0
0.091128, -6, 15, 0, 0
0.091328, -7, 29, 0, 0
0.091528, 40, -7, 0, 0
0.091730, 12, -32, 0, 0
0.091930, -23, 11, 0, 0
0.092130, 0, -13, 0, 0
0.092330, 10, 20, 0, 0
0.092528, 0, 0, 0, 0
0.092730, 0, 0, 0, 0
0.092928, -51, 13, 0, 0
0.093128, 17, -8, 0, 0
0.093330, -5, 2, 0, 0
0.093530, -6, 15, 0, 0
0.093730, 40, -7, 0, 0
0.093930, 0, 13, 0, 0
0.094130, -5, 2, 0, 0
0.094330, 0, 13, 0, 0
0.094530, 0, 0, 0, 0
0.094730, -5, 2, 0, 0
0.094930, 64, -45, 0, 0
0.095130, 12, -18, 0, 0
0.095330, -46, 23, 0, 0
0.095528, -1, 26, 0, 0
0.095728, 0, 0, 0, 0
0.095930, -5, 2, 0, 0
0.096128, 18, -21, 0, 0
0.096330, 40, -7, 0, 0
0.096530, 181, -104, 0, 0
0.096730, 11, -5, 0, 0
0.096930, -6, 15, 0, 0
0.097128, 108, -31, 0, 0
0.097328, 0, 13, 0, 0
0.097530, 11, -5, 0, 0
0.097730, 40, -7, 0, 0
0.097928, 0, -6, 0, 0
0.098130, -5, 2, 0, 0
0.098330, -18, 34, 0, 0
0.098530, -28, 1, 0, 0
0.098730, -5, 2, 0, 0
0.098930, 5, 10, 0, 0
0.099128, -7, 29, 0, 0
0.099328, -7, 29, 0, 0
0.099530, -1, 26, 0, 0
0.099730, 23, -11, 0, 0
0.099930, 0, -13, 0, 0
0.000128, 0, 0, 0, 0
0.000330, 11, -5, 0, 0
0.000530, -6, 16, 0, 0
0.000730, 18, -21, 0, 0
0.000930, 0, 13, 0, 0
0.001128, 39, -8, 0, 0
0.001330, 0, 0, 0, 0
0.001530, -5, 2, 0, 0
0.001730, -1, 26, 0, 0
0.001930, -5, 2, 0, 0
0.002130, -5, -10, 0, 0
0.002330, -5, -10, 0, 0
0.002530, 0, 13, 0, 0
0.002730, 12, -18, 0, 0
0.002928, 3, -71, 0, 0
0.003128, -1, 26, 0, 0
0.003330, 0, 0, 0, 0
0.003530, 5, -2, 0, 0
0.003730, -76, 51, 0, 0
0.003928, -11, 0, 0, 0
0.004128, -58, 29, 0, 0
0.004330, 23, -11, 0, 0
0.004530, -43, 59, 0, 0
0.004730, 10, 20, 0, 0
0.004930, -5, 2, 0, 0
0.005130, 86, -31, 0, 0
0.005330, -6, 15, 0, 0
0.005530, 0, -13, 0, 0
0.005730, 0, 13, 0, 0
0.005930, 0, 0, 0, 0
0.006128, 0, 13, 0, 0
0.006330, -6, 16, 0, 0
0.006528, -1, 26, 0, 0
0.006730, 11, -5, 0, 0
0.006928, -7, 29, 0, 0
0.007130, 40, -20, 0, 0
0.007330, 11, -5, 0, 0
0.007528, -7, 29, 0, 0
0.007730, -7, 29, 0, 0
0.007930, 0, 0, 0, 0
0.008330, -7, 28, 0, 0
0.008530, 0, 0, 0, 0
0.008730, -7, 29, 0, 0
0.008930, 0, -13, 0, 0
0.009128, 0, 13, 0, 0
0.009330, 5, -2, 0, 0
0.009530, 10, 7, 0, 0
0.009728, -7, 29, 0, 0
0.009930, -12, 32, 0, 0
0.010130, -1, 26, 0, 0
0.010330, -5, 2, 0, 0
0.010530, -7, 29, 0, 0
0.010728, 5, 10, 0, 0
0.010928, -6, 15, 0, 0
0.011130, 0, 0, 0, 0
0.011330, 43, -59, 0, 0
0.011530, 5, 10, 0, 0
0.011730, 0, 13, 0, 0
0.011930, 41, -33, 0, 0
0.012130, 11, -5, 0, 0
0.012330, 39, 5, 0, 0
0.012530, 0, 0, 0, 0
0.012730, 0, 13, 0, 0
0.012930, -47, 36, 0, 0
0.013130, 16, 4, 0, 0
0.013330, -5, 2, 0, 0
0.013528, -98, 50, 0, 0
0.013730, 41, -33, 0, 0
0.013930, 0, 0, 0, 0
0.014130, -1, 26, 0, 0
0.014330, 4, -78, 0, 0
0.014530, -11, 94, 0, 0
0.014730, -5, 2, 0, 0
0.014930, 10, 7, 0, 0
0.015130, -5, -10, 0, 0
0.015328, 5, -2, 0, 0
0.015530, -1, 26, 0, 0
0.015730, -6, 15, 0, 0
0.015930, -18, 21, 0, 0
0.016130, 0, 0, 0, 0
0.016330, 0, 13, 0, 0
0.016530, 0, 13, 0, 0
0.016730, -6, 15, 0, 0
0.016930, 7, 85, 0, 0
0.017130, -5, 2, 0, 0
0.017328, -6, 16, 0, 0
0.017528, 10, 7, 0, 0
0.017730, 9, 20, 0, 0
0.017930, 0, 0, 0, 0
0.018130, 0, 13, 0, 0
0.018330, 40, -20, 0, 0
0.018530, -17, 8, 0, 0
0.018730, 5, -3, 0, 0
0.018930, 0, 0, 0, 0
0.019130, 11, -5, 0, 0
0.019328, 0, 94, 0, 0
0.019530, 0, 0, 0, 0
0.019730, 0, 0, 0, 0
0.019930, -6, 15, 0, 0
0.020130, -6, 15, 0, 0
0.020330, 0, 0, 0, 0
0.020530, 41, -33, 0, 0
0.020730, -4, -10, 0, 0
0.020930, 39, 5, 0, 0
0.021130, -5, 2, 0, 0
0.021328, 0, 0, 0, 0
0.021530, 0, -13, 0, 0
0.021730, -5, 2, 0, 0
0.021930, 40, -20, 0, 0
0.022130, 0, 13, 0, 0
0.022330, -6, 15, 0, 0
0.022530, -7, 29, 0, 0
0.022728, 0, -13, 0, 0
0.022930, 4, 23, 0, 0
0.023130, 0, 0, 0, 0
0.023330, -5, -10, 0, 0
0.023530, -6, 15, 0, 0
0.023730, -8, -46, 0, 0
0.023930, -6, 15, 0, 0
0.024130, 0, 13, 0, 0
0.024330, -6, 91, 0, 0
0.024530, 0, -13, 0, 0
0.024730, 11, -5, 0, 0
0.024930, 0, 13, 0, 0
0.025130, 0, 0, 0, 0
0.025330, 0, 13, 0, 0
0.025530, -56, 90, 0, 0
0.025728, -5, -10, 0, 0
0.025930, 41, -33, 0, 0
0.026130, -5, 2, 0, 0
0.026330, 11, -5, 0, 0
0.026530, -54, 51, 0, 0
0.026730, 1, -26, 0, 0
0.026930, -1, 26, 0, 0
0.027130, 17, -8, 0, 0
0.027330, 11, -5, 0, 0
0.027528, -6, 15, 0, 0
0.027730, 5, -2, 0, 0
0.027930, -5, 2, 0, 0
0.028130, -7, 29, 0, 0
0.028330, -1, 26, 0, 0
0.028530, 11, -5, 0, 0
0.028730, 6, -78, 0, 0
0.028930, 0, 6, 0, 0
0.029130, -5, 2, 0, 0
0.029330, -2, 26, 0, 0
0.029528, 40, -7, 0, 0
0.029730, -7, 28, 0, 0
0.029930, 0, 13, 0, 0
0.030130, -6, 15, 0, 0
0.030330, -6, 15, 0, 0
0.030530, -4, -23, 0, 0
0.030730, 0, 0, 0, 0
0.030930, -5, 2, 0, 0
0.031130, -5, 2, 0, 0
0.031330, 0, -13, 0, 0
0.031530, -5, 2, 0, 0
0.031730, -6, 15, 0, 0
0.031930, -5, -3, 0, 0
0.032130, 0, -13, 0, 0
0.032330, 0, 0, 0, 0
0.032530, -5, 2, 0, 0
0.032730, 0, -13, 0, 0
0.032930, 0, 13, 0, 0
0.033130, 41, -20, 0, 0
0.033330, -12, 25, 0, 0
0.033530, -6, 15, 0, 0
0.033730, -54, 51, 0, 0
0.033930, 0, 0, 0, 0
0.034130, -5, -10, 0, 0
0.034330, -5, 2, 0, 0
0.034530, 0, 13, 0, 0
0.034730, -41, 20, 0, 0
0.034930, -1, 26, 0, 0
0.035130, 23, -11, 0, 0
0.035330, -6, 15, 0, 0
0.035530, -5, 2, 0, 0
0.035730, -1, 26, 0, 0
0.035930, -20, 47, 0, 0
0.036130, -14, 44, 0, 0
0.036330, 0, 13, 0, 0
0.036530, 5, -2, 0, 0
0.036730, -6, 15, 0, 0
0.036930, 40, -20, 0, 0
0.037130, -1, 26, 0, 0
0.037330, 0, 0, 0, 0
0.037530, -26, 63, 0, 0
0.037730, -12, 107, 0, 0
0.037930, 0, 13, 0, 0
0.038130, -6, 15, 0, 0
0.038330, 0, 0, 0, 0
0.038530, -5, 2, 0, 0
0.038730, -6, 15, 0, 0
0.038930, -5, -10, 0, 0
0.039130, 0, -13, 0, 0
0.039330, 4, 23, 0, 0
0.039530, -4, -10, 0, 0
0.039730, 0, 13, 0, 0
0.039930, -5, -10, 0, 0
0.040130, 41, -20, 0, 0
0.040330, -7, 28, 0, 0
0.040530, 0, 13, 0, 0
0.040730, -63, 93, 0, 0
0.040930, 0, 0, 0, 0
0.041130, 0, 0, 0, 0
0.041330, 1, -13, 0, 0
0.041530, -4, -10, 0, 0
0.041730, -1, 26, 0, 0
0.041930, -6, 15, 0, 0
0.042130, 11, -5, 0, 0
0.042330, -4, -10, 0, 0
0.042530, 40, -20, 0, 0
0.042730, -12, 18, 0, 0
0.042930, -7, 28, 0, 0
0.043130, 45, -72, 0, 0
0.043330, 56, -2, 0, 0
0.043530, 3, 23, 0, 0
0.043730, 0, 13, 0, 0
0.043930, -1, 26, 0, 0
0.044130, 0, 13, 0, 0
0.044330, -5, -10, 0, 0
0.044530, 39, 6, 0, 0
0.044730, 0, 0, 0, 0
0.044930, 0, 0, 0, 0
0.045130, -5, 2, 0, 0
0.045330, 0, 13, 0, 0
0.045530, -6, 15, 0, 0
0.045730, -4, -10, 0, 0
0.045930, -47, 36, 0, 0
0.046130, -1, 13, 0, 0
0.046330, 0, 0, 0, 0
0.046530, -6, 15, 0, 0
0.046730, -6, 15, 0, 0
0.046930, -16, -10, 0, 0
0.047130, -6, 15, 0, 0
0.047330, 0, 13, 0, 0
0.047530, -5, 2, 0, 0
0.047730, 11, -5, 0, 0
0.047930, -34, 4, 0, 0
0.048130, -1, 26, 0, 0
0.048330, -53, 38, 0, 0
0.048530, 0, -75, 0, 0
0.048730, 40, -7, 0, 0
0.048930, -6, 15, 0, 0
0.049130, -18, 21, 0, 0
0.049330, -6, 15, 0, 0
0.049530, -13, 31, 0, 0
0.049728, 45, 3, 0, 0
0.049930, -20, 47, 0, 0
0.050130, 0, 13, 0, 0
0.050330, -5, 2, 0, 0
0.050530, 39, 6, 0, 0
0.050730, 0, 0, 0, 0
0.050930, -6, 15, 0, 0
0.051130, -72, 60, 0, 0
0.051330, 1, -13, 0, 0
0.051530, -6, 15, 0, 0
0.051728, -5, 2, 0, 0
0.051928, 41, -19, 0, 0
0.052128, -2, 26, 0, 0
0.052330, -6, 15, 0, 0
0.052528, -20, 47, 0, 0
0.052730, -48, 48, 0, 0
0.052928, -5, 2, 0, 0
0.053130, -5, 2, 0, 0
0.053330, -5, 2, 0, 0
0.053528, 39, 6, 0, 0
0.053730, -9, 54, 0, 0
0.053930, 3, 23, 0, 0
0.054130, 16, 4, 0, 0
0.054330, -1, 13, 0, 0
0.054528, 3, 23, 0, 0
0.054728, -1, 13, 0, 0
0.054930, 0, -13, 0, 0
0.055130, -6, 15, 0, 0
0.055330, 0, 0, 0, 0
0.055530, 22, 1, 0, 0
0.055730, 40, -6, 0, 0
0.055928, 52, -87, 0, 0
0.056130, 0, 0, 0, 0
0.056330, -7, 15, 0, 0
0.056528, 5, -2, 0, 0
0.056730, -19, 34, 0, 0
0.056928, -2, 26, 0, 0
0.057130, -12, 18, 0, 0
0.057330, -5, 2, 0, 0
0.057530, -1, 13, 0, 0
0.057730, -6, 15, 0, 0
0.057928, 5, -2, 0, 0
0.058130, -6, 15, 0, 0
0.058330, 0, 0, 0, 0
0.058530, -5, 2, 0, 0
0.058730, 0, 13, 0, 0
0.058930, -6, 15, 0, 0
0.059130, 0, -13, 0, 0
0.059330, -1, 13, 0, 0
0.059530, 14, -44, 0, 0
0.059730, 0, 0, 0, 0
0.059930, 1, -13, 0, 0
0.060130, -1, 13, 0, 0
0.060330, 40, -6, 0, 0
0.060530, 0, 0, 0, 0
0.060730, -1, 13, 0, 0
0.060930, 10, 7, 0, 0
0.061130, -6, 15, 0, 0
0.061330, -1, 13, 0, 0
0.061530, -1, 26, 0, 0
0.061730, -7, 28, 0, 0
0.061930, -6, 15, 0, 0
0.062130, 0, 0, 0, 0
0.062330, 0, 0, 0, 0
0.062530, 65, -30, 0, 0
0.062730, 1, -13, 0, 0
0.062930, 1, -13, 0, 0
0.063130, -1, 13, 0, 0
0.063328, -6, 15, 0, 0
0.063528, -1, 13, 0, 0
0.063730, -2, 26, 0, 0
0.063930, -7, 28, 0, 0
0.064130, 0, 0, 0, 0
0.064330, 42, -32, 0, 0
0.064528, -5, 2, 0, 0
0.064730, 34, -3, 0, 0
0.064930, -18, 21, 0, 0
0.065130, -7, 15, 0, 0
0.065330, 0, 0, 0, 0
0.065530, 0, -68, 0, 0
0.065728, -5, 2, 0, 0
0.065928, -6, 15, 0, 0
0.066130, -7, 15, 0, 0
0.066330, -5, 2, 0, 0
0.066530, 0, 0, 0, 0
0.066730, -6, 78, 0, 0
0.066928, -6, 15, 0, 0
0.067128, -3, -23, 0, 0
0.067330, 3, 23, 0, 0
0.067528, -1, 13, 0, 0
0.067730, 0, 0, 0, 0
0.067928, 0, 0, 0, 0
0.068130, -8, 28, 0, 0
0.068330, -2, 26, 0, 0
0.068528, -1, 13, 0, 0
0.068730, 0, 0, 0, 0
0.068930, 39, 6, 0, 0
0.069130, 0, 13, 0, 0
0.069330, -2, 26, 0, 0
0.069528, -1, 13, 0, 0
0.069728, 5, -2, 0, 0
0.069930, -2, 26, 0, 0
0.070130, -2, 26, 0, 0
0.070330, -8, 28, 0, 0
0.070530, 9, 20, 0, 0
0.070728, -4, -10, 0, 0
0.070928, -1, 13, 0, 0
0.071130, -1, 13, 0, 0
0.071328, -5, 2, 0, 0
0.071528, 0, 0, 0, 0
0.071730, 40, -6, 0, 0
0.071930, 1, -13, 0, 0
0.072128, 0, 0, 0, 0
0.072328, -52, 12, 0, 0
0.072530, 9, -54, 0, 0
0.072730, -3, -29, 0, 0
0.072928, -6, 15, 0, 0
0.073128, 40, -6, 0, 0
0.073330, 40, -6, 0, 0
0.073528, -6, 15, 0, 0
0.073730, -1, 13, 0, 0
0.073930, 0, 0, 0, 0
0.074130, -4, -10, 0, 0
0.074330, -2, 26, 0, 0
0.074530, -6, 15, 0, 0
0.074728, -6, 15, 0, 0
0.074928, 11, -5, 0, 0
0.075130, -5, 2, 0, 0
0.075328, 0, 0, 0, 0
0.075530, -1, 13, 0, 0
0.075728, -19, 34, 0, 0
0.075930, -4, -10, 0, 0
0.076130, -7, 15, 0, 0
0.076330, 41, -19, 0, 0
0.076528, 10, 7, 0, 0
0.076730, -2, 26, 0, 0
0.076928, -8, 28, 0, 0
0.077130, -6, 15, 0, 0
0.077330, -1, 13, 0, 0
0.077528, -2, 25, 0, 0
0.077730, -5, 2, 0, 0
0.077930, -26, 43, 0, 0
0.078130, -1, 13, 0, 0
0.078330, -7, 15, 0, 0
0.078528, -1, 12, 0, 0
0.078730, -1, 13, 0, 0
0.078928, -7, 15, 0, 0
0.079130, -18, 21, 0, 0
0.079328, 41, -19, 0, 0
0.079528, 5, -2, 0, 0
0.079730, -8, 28, 0, 0
0.079930, 39, 6, 0, 0
0.080130, -95, 57, 0, 0
0.080328, -2, 25, 0, 0
0.080530, -2, 26, 0, 0
0.080730, 3, 23, 0, 0
0.080930, -5, 2, 0, 0
0.081128, -8, 28, 0, 0
0.081328, 10, 7, 0, 0
0.081528, -14, 31, 0, 0
0.081730, -1, 13, 0, 0
0.081928, 0, 0, 0, 0
0.082128, 9, 20, 0, 0
0.082328, -2, -36, 0, 0
0.082530, 11, -5, 0, 0
0.082730, -7, 15, 0, 0
0.082928, -1, 12, 0, 0
0.083130, -7, 15, 0, 0
0.083330, -7, 15, 0, 0
0.083530, -4, -10, 0, 0
0.083728, -8, 28, 0, 0
0.083928, -5, 2, 0, 0
0.084130, 0, 0, 0, 0
0.084328, -1, 13, 0, 0
0.084528, 50, 1, 0, 0
0.084730, -4, -10, 0, 0
0.085130, -1, 13, 0, 0
0.085330, 40, -6, 0, 0
0.085530, 0, 0, 0, 0
0.085730, -7, 15, 0, 0
0.085930, 1, -13, 0, 0
0.086128, -1, 13, 0, 0
0.086330, 0, 0, 0, 0
0.086528, 3, 23, 0, 0
0.086728, -2, -36, 0, 0
0.086930, 5, -2, 0, 0
0.087128, -7, 15, 0, 0
0.087328, -1, 12, 0, 0
0.087530, 0, 0, 0, 0
0.087728, 2, -25, 0, 0
0.087930, 6, -78, 0, 0
0.088128, -2, 25, 0, 0
0.088330, -7, 15, 0, 0
0.088530, 24, -23, 0, 0
0.088728, -8, 28, 0, 0
0.088928, -96, 56, 0, 0
0.089130, -7, 15, 0, 0
0.089328, -5, 2, 0, 0
0.089530, -1, 13, 0, 0
0.089728, -1, 13, 0, 0
0.089930, -7, 15, 0, 0
0.090128, -8, 28, 0, 0
0.090330, -1, 13, 0, 0
0.090528, -5, 2, 0, 0
0.090728, 9, 20, 0, 0
0.090930, 0, 0, 0, 0
0.091128, 13, -18, 0, 0
0.091330, 0, 0, 0, 0
0.091528, 10, 7, 0, 0
0.091726, 41, -18, 0, 0
0.091930, 17, -8, 0, 0
0.092126, -11, 5, 0, 0
0.092328, 41, -18, 0, 0
0.092528, 0, 0, 0, 0
0.092728, -8, 35, 0, 0
0.092928, -7, 15, 0, 0
0.093130, 41, -19, 0, 0
0.093330, -6, 9, 0, 0
0.093530, -5, 2, 0, 0
0.093728, -5, 2, 0, 0
0.093928, 4, 10, 0, 0
0.094130, -13, 25, 0, 0
0.094330, -5, 2, 0, 0
0.094530, 0, 0, 0, 0
0.094728, -1, 13, 0, 0
0.094930, -93, 31, 0, 0
0.095128, 3, 23, 0, 0
0.095328, -8, 28, 0, 0
0.095528, 1, -12, 0, 0
0.095730, -6, 15, 0, 0
0.095928, -7, 15, 0, 0
0.096128, 0, 0, 0, 0
0.096330, -1, 13, 0, 0
0.096528, 0, 0, 0, 0
0.096728, 9, 20, 0, 0
0.096926, -8, 28, 0, 0
0.097128, 0, 0, 0, 0
0.097328, -4, -10, 0, 0
0.097528, 4, 10, 0, 0
0.097730, 1, -13, 0, 0
0.097928, 23, -10, 0, 0
0.098130, -8, 28, 0, 0
0.098328, 4, 10, 0, 0
0.098528, 7, -15, 0, 0
0.098730, -15, 44, 0, 0
0.098928, -1, 12, 0, 0
0.099128, -1, 12, 0, 0
0.099328, 1, -12, 0, 0
0.099528, -47, 21, 0, 0
0.099728, -5, 2, 0, 0
0.099928, -2, 26, 0, 0
0.000128, -5, 2, 0, 0
0.000328, -1, 13, 0, 0
0.000528, -1, 13, 0, 0
0.000730, 0, 0, 0, 0
0.000928, -7, 15, 0, 0
0.001128, 11, -5, 0, 0
0.001328, -50, 47, 0, 0
0.001528, -27, 63, 0, 0
0.001730, -5, 2, 0, 0
0.001930, -1, 13, 0, 0
0.002128, -149, 80, 0, 0
0.002328, 1, -13, 0, 0
0.002528, 87, -27, 0, 0
0.002730, -1, 13, 0, 0
0.002928, 141, -52, 0, 0
0.003130, -1, 13, 0, 0
0.003328, 6, -9, 0, 0
0.003530, -7, 15, 0, 0
0.003728, -2, 26, 0, 0
0.003930, -5, 2, 0, 0
0.004128, -19, 20, 0, 0
0.004328, 10, 7, 0, 0
0.004528, 0, 0, 0, 0
0.004728, -4, -10, 0, 0
0.004928, -5, 2, 0, 0
0.005128, -8, 28, 0, 0
0.005328, -8, 28, 0, 0
0.005530, 0, 0, 0, 0
0.005728, 1, -12, 0, 0
0.005928, 0, 0, 0, 0
0.006128, -7, 15, 0, 0
0.006328, 0, 0, 0, 0
0.006528, -5, 2, 0, 0
0.006728, -2, 25, 0, 0
0.006926, -7, 15, 0, 0
0.007130, -2, 26, 0, 0
0.007328, -5, 2, 0, 0
0.007528, -1, 13, 0, 0
0.007728, -2, 25, 0, 0
0.007928, 5, -2, 0, 0
0.008128, -4, -10, 0, 0
0.008328, -1, 12, 0, 0
0.008528, -8, 28, 0, 0
0.008728, -4, -10, 0, 0
0.008928, 0, 0, 0, 0
0.009128, 23, -10, 0, 0
0.009330, 5, -2, 0, 0
0.009528, -4, -10, 0, 0
0.009728, 0, 0, 0, 0
0.009928, -1, 12, 0, 0
0.010128, 9, 20, 0, 0
0.010328, -4, -10, 0, 0
0.010526, 0, 0, 0, 0
0.010728, -4, -10, 0, 0
0.010928, -4, -10, 0, 0
0.011128, 0, 0, 0, 0
0.011328, 9, 20, 0, 0
0.011528, -7, 15, 0, 0
0.011730, -2, 26, 0, 0
0.011928, -61, 101, 0, 0
0.012128, -1, 13, 0, 0
0.012328, -3, -23, 0, 0
0.012528, -2, 25, 0, 0
0.012728, -2, 25, 0, 0
0.012930, -7, 15, 0, 0
0.013128, 1, -75, 0, 0
0.013328, 3, 23, 0, 0
0.013528, -7, 15, 0, 0
0.013730, 0, 0, 0, 0
0.013928, 0, 0, 0, 0
0.014130, -1, 13, 0, 0
0.014328, -5, 2, 0, 0
0.014528, -5, 2, 0, 0
0.014728, 0, 0, 0, 0
0.014928, -8, 28, 0, 0
0.015128, -14, 31, 0, 0
0.015328, -1, 12, 0, 0
